Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2022-03-11,FINRA / Nasdaq TRF Chicago (DB),11991431,4422007,15501877,31915315,365919407.340000,129308243.942300,745463645.450700,1240691296.733000,49109,16728,72563,138400
2022-03-11,FINRA / NYSE TRF (DN),254412129,198109895,518412229,970934253,8262854414.132801,4915151905.000901,16258786655.244721,29436792974.378423,1281494,402342,1623641,3307477
2022-03-11,FINRA / Nasdaq TRF Carteret (DQ),1517389764,987574485,1968377880,4473342129,61074082638.568200,46935798958.041662,75437456682.210110,183447338278.819972,7123031,2487716,7309009,16919756
2022-03-11,MIAX Pearl (H),47484032,44209105,37557202,129250339,1230554088.846100,2140379777.867500,2705938895.429100,6076872762.142700,393536,248812,341183,983531
2022-03-11,EDGA Equities (J),75078478,60099961,54088583,189267022,2635153334.032000,3003474841.085000,2641356473.116800,8279984648.233800,954778,454337,739697,2148812
2022-03-11,EDGX Equities (K),271475134,166607021,328176736,766258891,9068260408.126394,7294934933.500508,13381318060.625691,29744513402.252593,2339646,855810,2393988,5589444
2022-03-11,LTSE (L),168,0,28682,28850,334369.900000,0.000000,656200.223500,990570.123500,10,0,346,356
2022-03-11,NYSE Chicago (M),10805135,5663704,11346631,27815470,866651611.640600,1014915153.672400,1628013162.747399,3509579928.060399,73164,4747,58674,136585
2022-03-11,NYSE (N),1029560809,63010455,70692713,1163263977,50668758512.867902,3954443344.425900,3513990998.883201,58137192856.177003,4850332,295377,668220,5813929
2022-03-11,NYSE Arca (P),253234321,498045861,424138993,1175419175,9864511557.030699,31798445644.579276,20480691362.813395,62143648564.423370,2632765,2267802,3794626,8695193
2022-03-11,NASDAQ (Q),587237907,337860140,1143692734,2068790781,25983464034.864095,25423256467.449894,67197845722.362568,118604566224.676557,7315903,2480296,9748583,19544782
2022-03-11,Members Exchange (U),213867346,135842173,189500866,539210385,5808959828.729000,6969283808.240300,6142377999.784100,18920621636.753400,1757305,713359,1507582,3978246
2022-03-11,Investors Exchange (V),174448018,40635764,131422157,346505939,9679004269.981801,2844722598.134300,8631243861.900601,21154970730.016702,2054092,248415,1635907,3938414
2022-03-11,NASDAQ PSX (X),27643475,41208462,27767319,96619256,788523676.178500,2126580647.796700,1403718156.084900,4318822480.060100,274939,219088,327657,821684
2022-03-11,BYX Equities (Y),84034645,56163939,56392774,196591358,1984559027.644900,3295411417.452800,2049954682.592000,7329925127.689700,798138,311348,617565,1727051
2022-03-11,BZX Equities (Z),282528631,197094366,244031268,723654265,11051650211.139999,15016091961.456604,14158771383.312794,40226513555.909397,3443325,1454389,3006526,7904240
2022-03-10,NYSE American (A),18338909,38426858,13543196,70308963,834869622.403800,946170297.627500,792974659.737000,2574014579.768300,227629,151729,153788,533146
2022-03-10,NASDAQ BX (B),25566911,21326770,23171183,70064864,1163699154.878800,1541533008.810899,1615593530.133600,4320825693.823299,433021,163175,384383,980579
2022-03-10,NYSE National (C),53016682,41734272,28579639,123330593,1308780815.179700,1752652756.710500,1038618233.060300,4100051804.950500,550530,249227,340215,1139972
2022-03-10,FINRA / Nasdaq TRF Chicago (DB),10307866,3623000,13374725,27305591,401775930.298600,141956543.475900,825112979.859900,1368845453.634400,48095,14514,70469,133078
2022-03-10,FINRA / NYSE TRF (DN),250872803,176910356,491962617,919745776,9231094913.197806,5373824497.080899,17438877539.787189,32043796950.065894,1299768,390460,1561707,3251935
2022-03-10,FINRA / Nasdaq TRF Carteret (DQ),1548098708,905096612,1905112846,4358308166,69239780566.815104,45713374033.787698,85430360428.413654,200383515029.016456,7502138,2461983,7341855,17305976
2022-03-10,MIAX Pearl (H),38382960,41107699,34772413,114263072,1260198848.340000,1990023213.577000,1757367735.042700,5007589796.959700,386581,230061,312806,929448
2022-03-10,EDGA Equities (J),73578388,60123725,56411139,190113252,2795869045.120000,3032161322.910599,2854897131.818600,8682927499.849199,993910,452555,747789,2194254
2022-03-10,EDGX Equities (K),273408844,147817282,306250663,727476789,9974122675.826799,7494075556.433401,14291646372.440995,31759844604.701195,2496168,847862,2410564,5754594
2022-03-10,LTSE (L),97038,3608,18916,119562,3931852.290000,122061.390000,663302.180000,4717215.860000,215,17,197,429
2022-03-10,NYSE Chicago (M),9779529,10759184,10676038,31214751,780129919.830100,1607530446.944400,1607466288.282800,3995126655.057300,91406,4950,73750,170106
2022-03-10,NYSE (N),1025718554,58911022,70095581,1154725157,51878105166.341689,3508903676.410498,3831132730.852899,59218141573.605086,5072361,273302,686273,6031936
2022-03-10,NYSE Arca (P),255542674,455272901,414665266,1125480841,10467254657.416299,31026153736.672508,22299233069.483601,63792641463.572408,2798667,2219623,3903315,8921605
2022-03-10,NASDAQ (Q),593649327,339679975,1075953036,2009282338,28079808354.173300,25470046926.598822,67318299792.105087,120868155072.877209,7840796,2508006,9879441,20228243
2022-03-10,Members Exchange (U),220156529,135347245,180533295,536037069,6252037847.526399,6823063672.939201,6299992669.800699,19375094190.266299,1855026,711456,1526138,4092620
2022-03-10,Investors Exchange (V),182224867,41135434,127356825,350717126,10530101905.900799,2957857620.938001,8901528090.583999,22389487617.422799,2149899,256552,1626935,4033386
2022-03-10,NASDAQ PSX (X),29098452,37231355,27380614,93710421,910376943.481100,1941080494.660299,1614999599.364000,4466457037.505399,289511,201126,318096,808733
2022-03-10,BYX Equities (Y),79868161,51819558,53788840,185476559,2172305139.921000,3342085379.439899,2341633580.113800,7856024099.474699,813566,292437,602590,1708593
2022-03-10,BZX Equities (Z),293125860,199062888,237603392,729792140,11894329498.321702,15615712277.081401,15462663071.940499,42972704847.343602,3653519,1470950,3049337,8173806
2022-03-09,NYSE American (A),21485007,46743393,12817562,81045962,1015410640.676000,1404775007.548199,857587202.255500,3277772850.479699,255331,186332,162628,604291
2022-03-09,NASDAQ BX (B),29045218,26665367,24731323,80441908,1457685161.547100,2047820744.747400,1659729511.410200,5165235417.704700,506747,202919,427266,1136932
2022-03-09,NYSE National (C),56091067,53022260,33921919,143035246,1512924223.255500,2164740006.364900,1139877646.969800,4817541876.590200,629276,297733,403142,1330151
2022-03-09,FINRA / Nasdaq TRF Chicago (DB),10731493,3590523,14975904,29297920,433895479.817300,152837297.442100,743965770.452000,1330698547.711400,54199,16250,71572,142021
2022-03-09,FINRA / NYSE TRF (DN),269582430,203339203,487890143,960811776,10515706698.089895,6305390881.599397,17131997117.492989,33953094697.182281,1353278,436970,1548977,3339225
2022-03-09,FINRA / Nasdaq TRF Carteret (DQ),1728357098,1020270923,1999174720,4747802741,78584411327.534703,51723860985.135731,84959477424.272898,215267749736.943332,8300645,2650360,7599095,18550100
2022-03-09,MIAX Pearl (H),44848020,47484189,30848632,123180841,1445808477.014700,2254909041.000200,1807751053.388700,5508468571.403600,440461,251341,331768,1023570
2022-03-09,EDGA Equities (J),83732230,74418235,58233016,216383481,3158745361.552700,4013727719.527000,2889632430.331300,10062105511.411000,1114506,532040,797726,2444272
2022-03-09,EDGX Equities (K),306645158,180649089,318444070,805738317,11440311513.139300,9789995997.216096,14340831296.115796,35571138806.471192,2702864,1004735,2487695,6195294
2022-03-09,LTSE (L),17661,8208,14993,40862,1251417.490000,525411.120000,362763.020000,2139591.630000,176,71,168,415
2022-03-09,NYSE Chicago (M),14624785,12087312,10002534,36714631,1236869201.298700,929977598.265300,1169880469.247300,3336727268.811300,109750,6851,80088,196689
2022-03-09,NYSE (N),1195112444,80165615,76056798,1351334857,61485573180.795604,5164080156.341298,3534716440.860802,70184369777.997704,5683640,357609,713077,6754326
2022-03-09,NYSE Arca (P),295585972,545301273,427383383,1268270628,12360066967.967701,36440095913.337175,23661392225.882891,72461555107.187767,3160255,2575761,4103436,9839452
2022-03-09,NASDAQ (Q),693046804,411127382,1233762045,2337936231,32766428173.609999,31798829099.316402,76526494756.409485,141091752029.335886,8808534,2986521,10545032,22340087
2022-03-09,Members Exchange (U),251846913,175782761,186331071,613960745,7404071796.914100,9029850813.791100,6613903475.465998,23047826086.171198,2092866,866053,1575352,4534271
2022-03-09,Investors Exchange (V),204308447,46746628,141060958,392116033,12108891481.124400,3255570857.529799,9962175117.539102,25326637456.193301,2502209,283823,1815319,4601351
2022-03-09,NASDAQ PSX (X),34349966,52670618,29293243,116313827,1187701822.710000,3168814978.467100,1560267578.801901,5916784379.979001,351296,289721,332159,973176
2022-03-09,BYX Equities (Y),79635523,63062182,56408043,199105748,2322728176.320300,3958694635.835601,2369953892.555902,8651376704.711803,840737,341144,639524,1821405
2022-03-09,BZX Equities (Z),343625400,243100896,255206452,841932748,14113579072.961900,18986199615.500096,15714459189.644599,48814237878.106595,4199575,1705043,3279308,9183926
2022-03-08,NYSE American (A),29842624,87866495,18303716,136012835,1283341022.257300,2078391380.239601,1028671636.111300,4390404038.608201,317974,285627,208598,812199
2022-03-08,NASDAQ BX (B),37953314,38235700,34802578,110991592,1820706530.219000,2625188262.510801,2258251755.851900,6704146548.581701,628956,309890,543042,1481888
2022-03-08,NYSE National (C),69959400,65432017,39414883,174806300,1658690705.060100,2369383862.097500,1280025315.516099,5308099882.673699,695139,345197,420431,1460767
2022-03-08,FINRA / Nasdaq TRF Chicago (DB),14586209,7278065,20085275,41949549,539989106.186300,250129459.123800,1080690367.007500,1870808932.317600,62026,23761,81155,166942
2022-03-08,FINRA / NYSE TRF (DN),348858879,396524019,611743157,1357126055,12462215716.316602,8208524264.086102,21393777199.872789,42064517180.275493,1712927,708419,1878857,4300203
2022-03-08,FINRA / Nasdaq TRF Carteret (DQ),2149423295,1662818534,2358423636,6170665465,94524122978.384727,68517641813.296494,104984104995.248681,268025869786.929902,9978766,4130104,8827194,22936064
2022-03-08,MIAX Pearl (H),64828134,77406142,44465018,186699294,1932167609.216800,3679159085.631099,2771184963.542900,8382511658.390799,562612,422791,448889,1434292
2022-03-08,EDGA Equities (J),98179530,113790481,75145157,287115168,3619196929.545500,5871690879.247501,4235394619.203099,13726282427.996100,1266050,808170,982497,3056717
2022-03-08,EDGX Equities (K),404751425,320900115,407671649,1133323189,13808229315.288497,13826755453.349410,18248567113.999790,45883551882.637697,3296266,1603850,3127335,8027451
2022-03-08,LTSE (L),8099,397951,34552,440602,701419.790000,13016665.960000,3804759.100000,17522844.850000,73,264,121,458
2022-03-08,NYSE Chicago (M),18733766,11327101,14030095,44090962,1768155652.405300,1053553452.015100,2322863186.004802,5144572290.425202,181923,8644,140042,330609
2022-03-08,NYSE (N),1523564867,147192569,113580123,1784337559,72956157373.265216,8330233929.634603,4819904339.492298,86106295642.392117,7382178,521163,867206,8770547
2022-03-08,NYSE Arca (P),393619892,814774343,557869485,1766263720,15338354465.706598,49850863768.536380,29922687192.292201,95111905426.535179,3901529,3871832,5198091,12971452
2022-03-08,NASDAQ (Q),895464091,644087378,1508468342,3048019811,40257634676.022194,46507634683.817601,92328476875.614680,179093746235.454475,10843664,4665042,13672321,29181027
2022-03-08,Members Exchange (U),319625863,303031962,241051350,863709175,8661240275.118902,14113613491.815499,8951018321.382304,31725872088.316705,2428021,1315426,1880255,5623702
2022-03-08,Investors Exchange (V),255544398,69543354,173536342,498624094,14695167535.317600,4464702070.900402,11922767497.184102,31082637103.402104,3016694,414563,2135614,5566871
2022-03-08,NASDAQ PSX (X),49493595,80881826,43198904,173574325,1436611998.277800,3938582268.124101,2326309762.592300,7701504028.994201,390017,428987,406674,1225678
2022-03-08,BYX Equities (Y),110426976,89875923,71218460,271521359,2972856880.711500,5079514718.138898,2921701165.636600,10974072764.486998,1037304,486075,768429,2291808
2022-03-08,BZX Equities (Z),458259801,385310926,350920797,1194491524,17509409871.573597,29715329129.895900,21930859070.093496,69155598071.562993,5008746,2685701,4222919,11917366
2022-03-07,NYSE American (A),28165902,78164225,18918299,125248426,1307834720.864400,1877245799.475000,1054653251.796400,4239733772.135800,309286,266365,203380,779031
2022-03-07,NASDAQ BX (B),36871909,30551588,30215135,97638632,1804857640.218700,2054502976.716900,2053341311.839600,5912701928.775200,593773,244055,497343,1335171
2022-03-07,NYSE National (C),65635398,58057142,38439772,162132312,1681475022.816900,2350147582.269100,1213986355.669400,5245608960.755400,691864,341618,434970,1468452
2022-03-07,FINRA / Nasdaq TRF Chicago (DB),14122409,6760354,16698021,37580784,518308015.400500,205973797.597000,864382069.477400,1588663882.474900,65137,25368,74795,165300
2022-03-07,FINRA / NYSE TRF (DN),340683597,332143465,564783514,1237610576,12216168271.098903,7403021747.442700,18270226127.217296,37889416145.758899,1885250,697982,1957574,4540806
2022-03-07,FINRA / Nasdaq TRF Carteret (DQ),2131432830,1500478187,2172192110,5804103127,95669927817.587933,63267079892.037695,93521693158.305911,252458700867.931539,10632056,4034320,9037046,23703422
2022-03-07,MIAX Pearl (H),56150331,59330704,37710098,153191133,1769215302.463600,2840152430.982500,2115793293.085300,6725161026.531400,518373,309715,403497,1231585
2022-03-07,EDGA Equities (J),97432655,89927132,74347637,261707424,3813031484.015500,4572131001.046799,3903936859.507800,12289099344.570099,1282473,637118,987551,2907142
2022-03-07,EDGX Equities (K),387945323,258883604,377946052,1024774979,14143609919.532502,10832212867.099398,16642812948.527891,41618635735.159791,3443126,1315338,3051124,7809588
2022-03-07,LTSE (L),37852,5895,2709,46456,1066875.160000,70492.190000,220543.690000,1357911.040000,33,14,13,60
2022-03-07,NYSE Chicago (M),13860227,10271630,10732031,34863888,1013841839.333800,1410886084.646700,1742495908.794900,4167223832.775400,78251,7745,54984,140980
2022-03-07,NYSE (N),1394821946,109136274,108770983,1612729203,70608696287.217995,6394027082.206799,4801319168.657099,81804042538.081893,6683575,411915,851641,7947131
2022-03-07,NYSE Arca (P),381115140,681716476,509375979,1572207595,15450212141.124597,41783521931.862402,26888058218.468000,84121792291.454999,3796532,3242963,4888439,11927934
2022-03-07,NASDAQ (Q),858481207,495442994,1435171342,2789095543,40556391022.073903,36192414626.556015,89195272429.236087,165944078077.866005,10512125,3601765,12889220,27003110
2022-03-07,Members Exchange (U),301582038,237581562,216079186,755242786,8547186325.686000,11018057116.280299,7851950060.935800,27417193502.902099,2356776,1049982,1803988,5210746
2022-03-07,Investors Exchange (V),258215048,61792670,165013932,485021650,15458951690.370997,3958572118.000601,11736088141.947900,31153611950.319498,2962793,375260,2071477,5409530
2022-03-07,NASDAQ PSX (X),45648747,59066996,37018376,141734119,1399275459.440100,3228012916.256499,1922862255.331600,6550150631.028199,385695,311938,395350,1092983
2022-03-07,BYX Equities (Y),98899444,77782117,66759664,243441225,2827603884.421700,4371322717.303102,2764013172.537799,9962939774.262601,1009254,427330,750503,2187087
2022-03-07,BZX Equities (Z),429371649,282216820,315199414,1026787883,17662896515.363994,22087043053.320300,18571763537.661404,58321703106.345698,4962578,2013235,3930467,10906280
2022-03-04,NYSE American (A),23904108,41558230,15119322,80581660,1089437077.621100,1410498421.894900,914388846.985300,3414324346.501300,252518,183357,168435,604310
